loan_type,purpose,occupancy,loan_amount,approve,location,county,race,coapplicant_race,sex,coapplicant_sex,income,units_purchased,married,dependents,years_in_job,s26a,self_employed,monthly_income,coapplicant_income,total_income,total_coapplicant_income,monthly_expense,purchase_price,other_financing,liquid_assets,credit_reports,met_guidlines,credit_lines,mcred,ccred,public_rec,mortgage_income,debt_income,rate_type,loan_term,appraised_value,type_of_property,sought_insurance,denied_mortgage,gift_or_grant,cosigner,unverified_info,reviewed,networth,unemployment_prob,rtdum,age,education,housing_expense,loan_value,high_val,loan_value_medium,loan_value_low,loan_val,no_hs,di_ccred,di_squared,loan_value_squared,credit_history
1,1,1,120,1,1120,0,1,3,1,2,59,1,1,1,8,1,0,2014,2925,2014,2925,1247,133,0,37,1,1,6,2,6,0,0.25,39,2,360,140,2,1,0,N,0,0,0,51,2,0,1,college,0,0.857142857,0,1,0,medium,0,234,1521,0.734693878,6
1,1,1,170,1,1120,0,0,5,1,2,84,1,1,0,6,5,0,2667,4345,2667,4345,1602,289,0,60,2,1,7,2,1,0,0.22,34,1,360,269,2,0,0,N,0,0,0,157,3.1,0,1,college,0,0.63197026,0,0,1,low,0,34,1156,0.39938641,1
1,1,1,128,1,1120,0,0,5,1,2,99,1,1,1,20,4,1,5000,3125,6994,3284,1935,376,0,308,1,1,10,2,1,0,0.17,19,2,180,376,2,0,0,N,0,0,1,769.89,3.2,0,1,college,0,0.340425532,0,0,1,low,0,19,361,0.115889543,1
1,1,1,187,1,1120,0,0,5,1,2,109,1,1,1,9,1,0,5780,0,5780,3300,1811,325,0,197,1,1,31,3,6,1,0.26,34,2,300,325,2,0,0,N,0,0,1,1213.189,3.1,0,1,college,0,0.575384615,0,0,1,low,0,204,1156,0.331067456,6
1,1,1,100,1,1120,0,0,8,0,4,45,1,0,0,23,1,0,3750,0,4152,0,1199.56,193,0,127,1,1,3,2,1,0,0.32,33,2,180,193,2,0,0,N,0,0,1,133.7654,3.2,0,1,college,1,0.518134715,0,0,1,low,0,33,1089,0.268463583,1
1,1,1,120,1,1120,0,0,5,1,2,34,1,1,3,32,32,1,2000,1646,7485,1646,1280.37,160,0,62,1,1,23,2,5,0,0.19,31,2,180,160,1,0,0,N,0,0,1,1150.382,4.3,0,1,college,0,0.75,0,0,1,low,0,155,961,0.5625,5
1,1,1,124,1,1120,0,1,3,1,2,67,1,1,0,24,13,0,3467,1283,3814,1483,1509.56,155,0,68,1,1,13,2,1,0,0.28,29,1,300,155,1,0,0,N,0,0,1,83.45044,3.9,0,1,hs,0,0.8,0,0,1,low,0,29,841,0.64,1
1,1,1,70,1,1120,0,0,5,1,2,56,1,1,0,20,20,0,3263,1311,3371,1340,916.1,171,0,44,1,1,1,2,4,0,0.2,20,2,180,171,2,0,0,N,0,0,1,-830.1,3.2,0,1,college,0,0.409356725,0,0,1,low,0,80,400,0.167572928,4
1,1,1,150,1,1120,0,0,5,1,2,49,2,1,0,15,15,0,2051,2089,2914,2130,1688,275,0,139,1,1,4,2,5,0,0.34,45,2,300,275,2,0,0,N,0,0,1,145.762,3.2,0,1,hs,1,0.545454545,0,0,1,low,0,225,2025,0.297520661,5
1,1,1,142,1,1120,0,0,5,1,2,76,1,1,0,10,4,0,3493,2860,3859,3300,1875,178,0,53,1,1,8,2,1,0,0.27,32,2,180,180,1,0,0,N,0,0,1,128.84,3.2,0,1,college,0,0.788888889,0,0,1,low,0,32,1024,0.622345679,1
1,1,1,70,1,1120,0,0,5,1,2,110,1,1,1,24,16,1,5503,3690,5503,4490,820.3,90,0,172,1,1,11,1,1,0,0.09,20,1,300,90,1,0,0,N,0,0,1,462.2047,3.2,0,1,college,0,0.777777778,0,0,1,low,0,20,400,0.604938272,1
1,1,1,137,1,1120,0,0,5,1,2,72,1,1,0,14,2,1,2500,296,2500,296,613.11,172,0,19,1,1,22,1,1,0,0.19,27,2,300,172,2,0,0,N,1,0,1,-173.11,3.2,0,1,college,0,0.796511628,0,0,1,low,0,27,729,0.634430773,1
1,1,1,120,1,1120,0,0,5,1,2,48,1,1,0,43,43,1,2331,2081,39147,4750,1142,150,0,54,999999.4,1,14,1,1,0,0.02,10,1,360,150,2,0,0,N,0,0,1,536,3.2,0,1,college,0,0.8,0,0,1,low,0,10,100,0.64,1
1,1,1,170,1,1120,0,0,5,1,2,48,1,1,1,12,12,0,5100,1260,5500,1260,1678,302,0,65,999999.4,1,18,2,1,0,0.24,38,1,360,302,2,0,0,N,1,0,1,377,10.6,0,1,college,0,0.562913907,0,0,1,low,0,38,1444,0.316872067,1
1,1,1,216,1,1120,0,0,5,1,2,48,1,1,2,11,11,1,2167,0,10550,0,2216,277,0,59,999999.4,1,10,1,1,0,0.21,22,1,360,358,2,0,0,N,1,0,1,1972,4.3,0,1,college,0,0.603351955,0,0,1,low,0,22,484,0.364033582,1
1,1,1,260,1,1120,0,0,5,1,2,192,1,1,0,42,42,1,8500,0,16120,0,2082,325,0,38,999999.4,1,15,2,1,0,0.12,13,1,360,325,1,0,0,N,0,0,1,707,3.2,0,1,college,0,0.8,0,0,1,low,0,13,169,0.64,1
1,1,1,105,1,1120,0,0,8,1,4,348,1,0,0,25,25,0,29000,0,29000,0,1207,205,0,1450,999999.4,1,17,1,1,0,0.04,7,1,360,205,1,0,0,N,0,0,1,28023,3.9,0,1,college,0,0.512195122,0,0,1,low,0,7,49,0.262343843,1
1,1,1,183,1,1120,0,0,5,1,2,89,1,1,2,1,3,0,4517,2883,4517,2883,1811,229,0,22,2,1,13,1,1,0,0.2447,24.65,2,360,230,2,0,0,N,0,0,0,34,3.2,0,1,college,0,0.795652174,0,0,1,low,0,24.65,607.6225,0.633062382,1
1,1,1,160,1,1120,0,0,5,1,2,107,1,1,0,25,16,0,4167,4754,4167,4754,1642,275,0,190,0,1,15,1,1,0,0.169,21.9,2,360,275,2,0,0,N,0,0,1,322,3.9,0,1,college,0,0.581818182,0,0,1,low,0,21.9,479.61,0.338512397,1
1,1,1,125,1,1120,0,0,5,1,2,88,1,1,0,38,31,1,7016,292,7016,292,2109,165,0,200,0,1,8,1,1,0,0.289,37.7,1,360,166,2,0,0,N,0,0,1,819,10.6,0,1,college,0,0.753012048,0,0,1,low,0,37.7,1421.29,0.567027145,1
1,1,1,56,1,1120,0,0,8,1,4,37,1,0,0,999999.4,999999.4,1,3106,0,3106,0,229,70,0,53,0,1,3,1,1,0,0.074,12.1,1,360,73,1,0,0,N,0,0,1,777,1.8,0,1,hs,0,0.767123288,0,0,1,low,0,12.1,146.41,0.588478138,1
1,1,1,187,1,1120,0,0,5,1,2,84,1,1,1,15,15,0,5850,1167,5850,1167,1954,268,0,149,0,1,5,2,1,0,0.279,35.7,2,360,268,2,0,0,N,0,0,1,222,4.3,0,1,college,0,0.697761194,0,0,1,low,0,35.7,1274.49,0.486870684,1
1,1,1,158,1,1120,0,0,5,1,2,96,1,1,0,6,1,0,3033,1560,5000,2393,1618,176,0,15,0,1,5,2,1,0,0.203,29.3,1,360,176,2,1,0,N,0,0,1,19,4.3,0,1,college,0,0.897727273,0,1,0,medium,0,29.3,858.49,0.805914256,1
1,1,1,115,1,1120,0,0,5,1,2,55,1,1,0,15,5,0,2400,2167,2400,2167,1368,144,0,36,0,1,11,2,1,0,0.297,38.1,1,360,149,1,0,0,Y,0,0,1,59,4.3,0,1,hs,0,0.771812081,0,0,1,low,0,38.1,1451.61,0.595693888,1
1,1,1,125,1,1120,0,0,8,1,4,64,1,0,0,15,4,0,4613,0,4950,0,1342,225,0,219,0,1,9,1,1,0,0.271,28.7,2,360,225,2,0,0,N,0,0,1,690,2,0,1,college,0,0.555555556,0,0,1,low,0,28.7,823.69,0.308641975,1
1,1,1,800,1,1120,0,0,5,1,2,430,1,1,0,10,3,1,11250,198,35631,198,7647,1200,0,590,0,1,10,3,1,0,0.213,24.5,1,360,1136,2,0,0,N,0,0,1,1012,3.2,0,1,college,0,0.704225352,0,0,1,low,0,24.5,600.25,0.495933347,1
1,1,1,175,1,1120,0,0,5,1,2,103,1,1,0,35,1,0,7578,1010,7578,1010,1844,195,0,47,0,1,11,2,2,0,0.214,29.5,1,360,195,2,1,0,N,0,0,1,91,10.6,0,1,college,0,0.897435897,0,1,0,medium,0,59,870.25,0.80539119,2
1,1,1,105,1,1120,0,0,5,1,2,71,1,1,0,2.5,1.5,0,2013,3914,2013,3914,1114,132,0,8,0,1,11,2,1,0,0.188,39.3,2,360,137,2,0,0,N,0,0,1,-4,3.2,0,1,hs,0,0.766423358,0,0,1,low,0,39.3,1544.49,0.587404763,1
1,1,1,100,1,1120,0,0,5,1,2,43,1,1,2,10,5,0,1430,1127,1530,1127,1054,150,0,63,0,1,15,2,5,0,0.29,33,1,360,154,2,0,0,N,0,0,1,96,3.1,0,1,college,0,0.649350649,0,0,1,low,0,165,1089,0.421656266,5
1,1,1,30,1,1120,0,0,8,0,4,28,1,1,2,10,10,0,1603,0,1603,0,416,150,0,10,0,1,7,2,1,0,0.259,29.8,2,360,168,2,0,0,Y,0,0,1,7,3.2,0,1,hs,0,0.178571429,0,0,1,low,0,29.8,888.04,0.031887755,1
1,1,1,253,1,1120,0,0,5,1,2,90,1,1,1,8.5,8.5,0,7333,240,8072,240,2856,316,0,70,0,1,12,1,1,0,0.344,40.3,1,360,317,2,0,0,Y,0,0,1,138,3.2,0,1,college,1,0.798107256,0,0,1,low,0,40.3,1624.09,0.636975191,1
1,1,1,150,1,1120,0,0,5,1,2,75,1,1,2,1.5,1.5,0,4521,1184,4521,1184,1524,230,0,15,0,1,2,1,1,0,0.267,35.2,1,360,239,1,0,0,N,0,0,1,132,3.2,0,1,hs,0,0.627615063,0,0,1,low,0,35.2,1239.04,0.393900667,1
1,1,1,80,1,1120,0,0,8,0,4,53,1,0,0,35,10,0,3923,0,4213,0,870,125,0,107,0,1,5,2,1,0,0.206,30.6,2,360,140,2,0,0,N,0,0,1,121,3.2,0,1,college,0,0.571428571,0,0,1,low,0,30.6,936.36,0.326530612,1
1,1,1,135,1,1120,0,0,5,1,2,46,1,1,0,6,2,0,2539,0,3549,0,1361,169,0,119,0,1,8,2,1,0,0.3113,40.01,1,360,176,2,0,0,N,1,0,1,194,2,0,1,college,1,0.767045455,0,0,1,low,0,40.01,1600.8001,0.588358729,1
1,1,1,120,1,1120,0,0,5,1,2,80,1,1,1,6,1,0,4083,2457,4083,2457,253,127,0,18,0,1,7,2,1,0,0.232,27,2,180,127,2,1,0,N,0,0,1,72,3.1,0,1,college,0,0.94488189,0,1,0,medium,0,27,729,0.892801786,1
1,1,1,297,1,1120,0,0,8,1,4,135,1,0,0,15,13,0,11250,0,13650,0,3143,410,23,121,0,1,14,2,1,0,0.23,38.5,1,360,371,1,0,0,N,0,0,1,212,3.2,0,1,college,0,0.800539084,0,1,0,medium,0,38.5,1482.25,0.640862824,1
1,1,1,225,1,1120,0,0,5,1,2,151,1,1,2,18,3,0,11417,1126,11417,1126,2220,255,0,36,0,1,5,2,1,0,0.177,21.2,1,360,257,2,1,0,N,0,0,1,134,3.2,0,1,college,0,0.875486381,0,1,0,medium,0,21.2,449.44,0.766476404,1
1,1,1,234,1,1120,0,0,5,1,2,226,1,1,1,20,5.5,0,18840,0,18840,0,2081,285,0,2657,0,1,18,1,2,0,0.11,17.5,2,360,296,1,0,0,N,0,0,1,2668,3.1,0,1,college,0,0.790540541,0,0,1,low,0,35,306.25,0.624954346,2
1,1,1,58,1,1120,0,0,8,0,4,30,1,0,0,10,10,0,1880,0,2534,0,700,98,0,68,0,1,5,2,1,0,0.2764,29.96,2,360,135,1,0,0,N,0,0,1,77,4.3,0,1,hs,0,0.42962963,0,0,1,low,0,29.96,897.6016,0.184581619,1
1,1,1,87,1,1120,0,0,5,1,2,39,1,1,1,5,5,0,2447,833,2447,833,825,116,0,36,0,1,4,1,1,0,0.252,25.8,2,360,116,2,0,0,N,0,0,1,57.755,3.9,0,1,hs,0,0.75,0,0,1,low,0,25.8,665.64,0.5625,1
1,1,1,100,1,1120,0,0,5,1,2,51,1,1,1,15,2,0,2922,1.03,3052,1030,1067,243,0,40,0,1,7,1,1,0,0.261,26.6,2,360,243,2,0,0,N,0,0,1,140.681,2,0,1,college,0,0.411522634,0,0,1,low,0,26.6,707.56,0.169350878,1
1,1,1,142,1,1120,0,0,8,1,4,103,1,0,0,12,10,0,6733,0,8572,0,1329,242,0,146,0,1,4,1,1,0,0.155,24.3,1,360,243,1,0,0,N,0,0,1,471,3.2,0,1,college,0,0.58436214,0,0,1,low,0,24.3,590.49,0.341479111,1
1,1,1,300,1,1120,0,0,5,1,1,285,1,1,2,32,1,0,23743,0,23743,0,3162,375,0,85,0,1,12,1,5,0,0.133,15.5,1,36,375,1,0,0,N,0,0,1,975,3.2,0,1,college,0,0.8,0,0,1,low,0,77.5,240.25,0.64,5
1,1,1,128,1,1120,0,0,5,1,1,60,1,1,2,9,3,0,2265,2087,2615,2245,1354,160,0,25,0,1,6,1,2,0,0.125,30,1,360,160,2,0,0,Y,1,0,1,77,5.3,0,1,college,0,0.8,0,0,1,low,0,60,900,0.64,2
1,1,1,100,1,1120,0,0,5,1,2,56,1,1,2,14,0.17,0,2850,620,2850,620,1083,161,0,59,0,1,4,3,1,0,0.312,39.9,1,360,174,2,0,0,N,0,0,1,73,3.9,0,1,hs,1,0.574712644,0,0,1,low,0,39.9,1592.01,0.330294623,1
1,1,1,181,1,1120,0,0,5,1,2,96,1,0,0,12,5,0,4683,3750,4683,3750,1921,227,0,134,0,1,12,2,1,0,0.2278,24.74,2,360,227,2,0,0,N,0,0,1,178,3.9,0,1,college,0,0.797356828,0,0,1,low,0,24.74,612.0676,0.635777911,1
1,1,1,120,1,1120,0,0,5,0,1,36,1,0,0,15,10,0,3588,0,3769,0,1200,150,0,17,1,1,11,2,1,0,0.2,36,1,360,150,2,0,0,N,0,0,0,7,2,0,1,college,0,0.8,0,0,1,low,0,36,1296,0.64,1
1,1,1,124,1,1120,0,0,5,1,2,123,1,1,0,1,1,0,2500,1416,8815,1432,1300,155,0,50,2,1,13,1,1,0,0.19,39,1,360,155,2,0,0,N,0,0,0,83,5.3,0,1,college,0,0.8,0,0,1,low,0,39,1521,0.64,1
1,1,1,132,1,1120,0,0,5,1,2,63,1,1,2,11,11,0,3207,2033,3207,2033,1585,174,0,56,2,1,11,2,1,0,0.27,33,2,300,174,2,0,0,N,0,0,0,89,3.2,0,1,college,0,0.75862069,0,0,1,low,0,33,1089,0.575505351,1
1,1,1,90,1,1120,0,0,5,1,2,61,1,1,0,7,3,1,2267,2792,2267,2792,999,145,0,28,2,1,13,1,1,0,0.2,35,2,360,145,1,0,0,N,0,0,0,157,10.6,0,1,college,0,0.620689655,0,0,1,low,0,35,1225,0.385255648,1
1,1,1,148,1,1120,0,0,5,1,2,72,1,1,0,8,8,0,2724,3248,2724,3248,1687,185,0,83,2,1,13,2,2,0,0.26,33,1,360,185,2,0,0,N,0,0,0,80,2,0,1,college,0,0.8,0,0,1,low,0,66,1089,0.64,2
1,1,1,55,1,1120,0,0,5,1,2,30,1,1,3,9,9,0,2500,0,2500,0,895,174,0,112,2,1,6,2,1,0,0.32,43,2,180,174,2,0,0,N,0,0,0,-7919,4.3,0,1,hs,1,0.316091954,0,0,1,low,0,43,1849,0.099914123,1
1,1,1,100,1,1120,0,0,8,0,4,45,1,0,0,10,10,0,3783,0,3783,0,1791,160,0,19,2,1,8,2,1,0,0.28,29,2,360,160,2,0,0,N,0,0,0,-529,3.1,0,1,college,0,0.625,0,0,1,low,0,29,841,0.390625,1
1,1,1,105,1,1120,0,0,5,1,2,52,1,1,0,13,11,0,3510,828,3510,828,1016,133,0,76,1,1,10,2,1,0,0.24,28,2,360,134,2,0,0,N,0,0,1,87,3.2,0,1,college,0,0.78358209,0,0,1,low,0,28,784,0.614000891,1
1,1,1,87,1,1120,0,0,8,1,4,54,1,0,3,21,21,0,4475,0,4475,0,877,142,0,77,1,1,13,2,1,0,0.18,40,1,360,144,2,0,0,N,0,0,1,93,3.1,0,1,college,0,0.604166667,0,0,1,low,0,40,1600,0.365017361,1
1,1,1,96,1,1120,0,0,5,1,2,57,1,1,0,5.5,5.5,0,2600,2080,2850,2080,816,120,0,18,1,1,13,2,3,0,0.22,37,2,360,122,2,0,0,N,0,0,1,105,3.9,0,1,hs,0,0.786885246,0,0,1,low,0,111,1369,0.61918839,3
1,1,1,80,1,1120,0,0,5,1,2,25,1,1,1,4,4,0,915,880,990,1235,989,155,0,30,1,1,17,2,3,0,0.33,33,2,360,156,2,0,0,N,0,0,1,27,3.2,0,1,college,1,0.512820513,0,0,1,low,0,99,1089,0.262984878,3
1,1,1,204,1,1120,0,0,5,1,2,126,1,1,0,6,5,0,5000,2500,5275,5000,948,255,0,20,1,1,19,1,1,0,0.24,28,1,360,256,2,0,0,N,0,0,1,181,1.8,0,1,college,0,0.796875,0,0,1,low,0,28,784,0.635009766,1
1,1,1,130,1,1120,0,0,5,1,2,54,1,1,2,3,2,0,3250,0,4483,0,1483,206,0,9,0,1,2,1,1,0,0.31,36,2,360,206,2,0,0,N,0,0,1,107,10.6,0,1,hs,1,0.631067961,0,0,1,low,0,36,1296,0.398246772,1
1,1,1,174,1,1120,0,0,5,1,1,184,1,0,0,9,9,1,3550,0,3550,0,2104,200,0,18,0,1,2,1,1,1,0.18,45,1,36,200,2,0,0,N,0,0,1,151,8.9,0,1,hs,0,0.87,0,1,0,medium,0,45,2025,0.7569,1
1,1,1,40,1,1120,0,0,5,1,2,60,1,1,0,31,31,0,3062,1930,3062,1930,533,80,0,43,0,1,12,1,1,0,0.13,30,2,180,80,2,0,0,N,0,0,1,118,3.1,0,1,hs,0,0.5,0,0,1,low,0,30,900,0.25,1
1,1,1,80,1,1120,0,0,5,0,1,98,1,0,1,9,9,1,4834,3333,4834,3333,1142,225,0,43,0,1,23,1,1,0,0.21,38,2,180,226,2,0,0,N,0,0,1,658,3.9,0,1,hs,0,0.353982301,0,0,1,low,0,38,1444,0.125303469,1
1,1,1,100,1,1120,0,0,8,1,4,34,1,0,0,8,8,0,3750,0,3750,0,1100,300,0,3,0,1,12,1,1,0,0.29,29,2,360,300,2,0,0,N,0,0,1,230,3.1,0,1,college,0,0.333333333,0,0,1,low,0,29,841,0.111111111,1
1,1,1,150,1,1120,0,0,5,1,2,80,1,1,1,7,3,1,7065,0,7065,0,1816,260,0,999999.4,0,1,19,1,1,0,0.31,33,2,360,260,2,0,0,N,0,0,1,183,3.9,0,1,college,1,0.576923077,0,0,1,low,0,33,1089,0.332840237,1
1,1,1,50,1,1120,0,0,5,1,2,36,1,1,0,7,7,0,1646,1155,215,1155,641,180,0,1,0,1,6,1,1,1,0.21,21,2,180,108,2,0,0,N,0,0,1,91,3.2,0,1,hs,0,0.462962963,0,0,1,low,0,21,441,0.214334705,1
1,1,1,79,1,1120,0,0,8,0,4,32,1,0,0,9,9,0,2635,0,2635,0,752,159,0,88.9,2,1,9,2,1,0,0.3,31,2,360,168,2,0,0,Y,0,0,1,100.37,3.2,0,1,college,0,0.470238095,0,0,1,low,0,31,961,0.221123866,1
1,1,1,65,1,1120,0,0,8,0,4,28,1,0,0,2.5,2.5,0,2243,0,2343,0,775,113.9,0,60.6,1,1,2,1,1,0,0.3458,34.58,2,360,115,1,1,0,N,0,0,1,18.6,3.2,0,1,hs,1,0.565217391,0,0,1,low,0,34.58,1195.7764,0.319470699,1
1,1,1,145,1,1120,0,1,3,1,2,65,1,1,3,18,18,0,3547,2100,3547,2100,1270,145,0,15,1,1,16,2,3,0,0.22,29,2,360,143,1,0,0,N,0,0,1,56,3.1,0,1,hs,0,1.013986014,1,0,0,high,0,87,841,1.028167637,3
1,1,1,269,1,1120,0,1,3,1,2,255,1,0,0,20,10,0,14666,6272,15966,6274,2756,308.5,0,38,2,1,17,1,2,0,0.12,16,1,360,320,2,0,0,N,0,0,0,254,3.2,0,1,college,0,0.840625,0,1,0,medium,0,32,256,0.706650391,2
1,1,1,90,1,1120,0,0,5,1,2,35,1,1,0,5,5,0,1809,1868,1809,1868,953,160,0,83,1,1,8,2,1,0,0.26,26,2,360,163,2,0,0,Y,0,0,1,-54,3.2,0,1,college,0,0.552147239,0,0,1,low,0,26,676,0.304866574,1
1,1,1,170,1,1120,0,0,5,1,2,69,1,0,1,22,2,0,4808,1740,5458,2446,1825,239,0,102,1,1,24,1,1,0,0.23,37,2,360,244,2,0,0,N,0,0,1,234,3.2,0,1,college,0,0.696721311,0,0,1,low,0,37,1369,0.485420586,1
1,1,1,117,1,1120,0,0,5,1,2,56,1,1,2,21,21,0,2750,1950,2750,1950,1236,137,0,17,1,1,7,2,1,0,0.26,31,2,360,143,2,1,0,Y,0,0,1,42,3.2,0,1,hs,0,0.818181818,0,1,0,medium,0,31,961,0.669421488,1
1,1,1,146,1,1120,0,0,5,1,2,66,1,1,2,15,15,0,3212,1735,3571,1918,1485,225,0,12,1,1,15,1,1,0,0.27,36,2,360,226,2,0,0,N,0,0,1,228,3.2,0,1,college,0,0.646017699,0,0,1,low,0,36,1296,0.417338868,1
1,1,2,108,1,1120,0,0,5,1,1,44,1,1,3,4,4,0,3010,0,3570,0,1415,120,0,6,3,0,9,2,1,0,0.4,41,2,144,147,2,0,0,N,0,0,1,28,10.6,0,1,college,1,0.734693878,0,0,1,low,0,41,1681,0.539775094,0
1,1,1,99,1,1120,0,0,8,1,4,34,1,0,0,27,27,0,3508,0,3508,0,1041,124,0,90,1,1,26,2,1,0,0.3,31,2,360,124,2,0,0,N,0,0,1,-266,3.2,0,1,college,0,0.798387097,0,0,1,low,0,31,961,0.637421956,1
1,1,1,130,1,1120,0,0,5,1,2,65,1,1,0,2,2,0,3445,0,3445,0,1368,192,0,18,2,0,18,1,2,0,0.4,44,2,360,193,2,0,0,N,0,0,1,237,5.3,0,1,college,1,0.67357513,0,0,1,low,0,88,1936,0.453703455,0
1,1,1,100,1,1120,0,0,5,1,2,56,1,1,4,7.5,8,0,4691,0,4691,0,1320,420,0,461,1,1,31,1,2,0,0.28,37,2,360,445,2,0,0,Y,0,0,1,11024,1.8,0,1,college,0,0.224719101,0,0,1,low,0,74,1369,0.050498674,2
1,1,1,92,1,1120,0,0,5,1,2,38,1,1,2,10,6,0,1828,1155,1980,1155,982.93,172,80,124,1,1,7,1,1,0,0.31,39,2,360,184,2,0,0,Y,0,0,1,54,3.2,0,1,hs,1,0.5,0,0,1,low,0,39,1521,0.25,1
1,1,1,40,1,1120,0,0,5,0,2,37,1,0,0,1,1,0,520,1820,520,1820,777,129,0,147,2,1,19,1,3,0,0.21,45,2,360,130,1,0,0,N,0,0,1,172.47,4.3,0,1,college,0,0.307692308,0,0,1,low,0,135,2025,0.094674556,3
1,1,1,100,1,1120,0,0,5,1,2,39,1,1,2,5,5,0,2979,250,2979,250,1009,100,0,19,2,1,9,2,1,0,0.31,34,1,360,157,2,0,0,N,0,0,1,40,2,0,1,hs,1,0.636942675,0,0,1,low,0,34,1156,0.405695971,1
1,1,1,120,1,1120,0,0,5,0,1,98,1,0,0,6,6,0,1980,3532,1980,3532,1715,150,6,59,2,1,38,1,3,0,0.22,34,2,360,150,1,0,0,Y,0,0,1,63,3.1,0,1,hs,0,0.8,0,0,1,low,0,102,1156,0.64,3
1,1,1,203,1,1120,0,0,3,0,1,76,1,1,0,16,16,0,2840,3333,2990,3333,2035,303,0,34,2,1,24,2,1,0,0.32,36,1,360,303,2,0,0,N,0,0,1,28,3.2,0,1,hs,1,0.669966997,0,0,1,low,0,36,1296,0.448855777,1
1,1,1,128,1,1120,0,0,5,1,2,71,1,1,0,9,9,0,3467,2334,3594,2394,1340,160,0,37,2,1,14,1,1,0,0.22,35,2,360,160,1,0,0,Y,0,0,1,78,3.2,0,1,college,0,0.8,0,0,1,low,0,35,1225,0.64,1
1,1,1,171,1,1120,0,0,5,1,2,101,1,1,0,17,7,0,3387,3337,5076,3337,1814,190,0,23,2,1,24,2,5,0,0.22,33,2,360,215,2,1,0,Y,0,0,1,27,3.2,0,1,college,0,0.795348837,0,0,1,low,0,165,1089,0.632579773,5
1,1,1,171,1,1120,0,0,5,1,2,70,1,1,0,8,5,0,3169,2631,3169,2631,1736,214,0,43,2,1,24,1,1,0,0.3,35,2,360,215,2,0,0,N,0,0,1,-39,5.3,0,1,college,0,0.795348837,0,0,1,low,0,35,1225,0.632579773,1
1,1,1,126,1,1120,0,0,5,1,2,57,1,1,2,8,8,0,3940,836,3940,836,1301,193,0,31,2,1,33,3,1,0,0.28,31,2,360,193,2,0,0,Y,0,0,1,17,3.9,0,1,college,0,0.652849741,0,0,1,low,0,31,961,0.426212784,1
1,1,1,112,1,1120,0,0,5,1,2,55,1,1,2,14,8,0,4544,0,4544,0,1213,140,0,27,2,1,21,2,6,0,0.27,37,1,360,138,2,1,1,Y,0,0,1,31,3.9,0,1,hs,0,0.811594203,0,1,0,medium,0,222,1369,0.65868515,6
1,1,1,118,1,1120,0,0,8,1,4,58,1,1,1,7,7,0,4873,0,4873,0,1202,132,0,12,2,1,13,2,1,0,0.26,27,2,360,132,2,1,0,N,0,0,1,42,10.6,0,1,college,0,0.893939394,0,1,0,medium,0,27,729,0.79912764,1
1,1,1,145,1,1120,0,0,5,1,2,92,1,1,2,14,2,0,5667,800,6857,800,1509,332,0,67,2,1,2,1,1,0,0.2,27,1,360,340,2,0,0,Y,0,0,1,220,3.9,0,1,college,0,0.426470588,0,0,1,low,0,27,729,0.181877163,1
1,1,1,115,1,1120,0,0,5,1,2,52,1,1,0,10,9,0,2275,2067,2275,2067,1221,137,0,21,2,1,9,2,1,0,0.28,36,2,360,145,2,1,0,Y,0,0,1,23,5.3,0,1,hs,0,0.793103448,0,0,1,low,0,36,1296,0.62901308,1
1,1,1,150,1,1120,0,0,5,1,2,106,1,1,0,21,21,0,5500,3333,5500,3333,1653,250,0,28,2,1,26,1,1,0,0.18,21,2,360,250,2,0,0,N,0,0,1,199,3.2,0,1,college,0,0.6,0,0,1,low,0,21,441,0.36,1
1,1,1,162,1,1120,0,0,5,1,2,90,1,0,0,6,1,0,3975,3500,3975,3500,1695,180,0,65,2,1,28,2,1,0,0.23,30,2,360,180,2,1,0,N,0,0,1,62,3.2,0,1,college,0,0.9,0,1,0,medium,0,30,900,0.81,1
1,1,1,123,1,1120,0,0,5,1,2,60,1,1,0,8,5,0,2190,2417,2613,2417,1285,137,0,23,2,1,26,2,6,0,0.26,34,2,360,140,2,1,0,N,0,0,1,21,3.2,0,1,hs,0,0.878571429,0,1,0,medium,0,204,1156,0.771887755,6
1,1,1,159,1,1120,0,0,5,1,2,82,1,1,1,8,8,1,3102,3699,3102,3699,1632,199,0,65,2,1,15,2,1,0,0.24,29,2,360,200,2,0,0,N,0,0,1,84,3.2,0,1,college,0,0.795,0,0,1,low,0,29,841,0.632025,1
1,1,1,118,1,1120,0,0,5,1,2,62,1,0,0,7,1,0,3088,2083,3088,2083,1112,125,0,6,2,1,22,2,6,0,0.22,40,1,360,125,2,0,0,N,0,0,1,3,3.1,0,1,college,0,0.944,0,1,0,medium,0,240,1600,0.891136,6
1,1,1,234,1,1120,0,0,5,1,2,130,1,1,0,4,2,0,10833,0,10833,0,2429,260,0,49,2,1,28,2,1,0,0.23,30,2,360,320,2,1,0,N,0,0,1,30,3.2,0,1,college,0,0.73125,0,0,1,low,0,30,900,0.534726563,1
1,1,1,23,1,1120,0,0,8,1,4,16,1,0,0,2,2,0,1303,0,1303,0,149,25,0,8,2,1,2,2,1,0,0.26,26,1,360,122,2,0,0,N,0,0,1,-3,4.3,0,1,college,0,0.18852459,0,0,1,low,0,26,676,0.035541521,1
